動画ID,aa,ccc,gj,gumi,intro,joy,ktkr,meiko,mirai,wktk,wr,www,yyy,いい,いいね,うい,うぽつ,ええ,おおい,お前,かっこ,かっこいい,かわいい,かわゆい,きた,きれい,ここ,こと,これ,さん,すき,すぎ,すこっぷ,すごい,そう,それ,たま,ちゃん,ちょ,っぽい,ない,なに,なん,ほしい,みたい,もきゅもきゅ,やばい,よい,よさげ,りんり,アブ,カラオケ,コピー,コメ,サビ,タグ,ダイヤ,ネギ,ハート,マイリス,ミク,ミリオン,リリン,リン,ルカ,レン,一番,中毒,久々,久しぶり,乖離,今日,共感,再生,初見,動画,可愛い,大好き,好き,好きだ,小説,弾幕,忍者,愛愛愛,感じ,支援,最高,期待,歌詞,殿堂入り,画質,神曲,素敵,綺麗,職人,脚気,良い,調教,配信,鳥肌
sm4966548,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
sm5114973,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm5085658,0,0,0,0,1,0,0,0,0,1,0,2,0,20,0,0,0,0,0,0,0,0,10,0,0,11,0,2,6,7,0,1,0,3,2,0,0,0,0,0,6,1,1,0,1,0,1,1,0,0,0,0,0,2,0,3,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,4,5,1,0,0,0,0,0,0,3,1,0,5,2,1,2,15,0,0,7,2,0,0
sm5137683,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
sm5168173,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,1,0,0,0,0,0,0,16,2,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0
sm5281569,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,2,1,0,0
sm5296638,0,0,1,0,3,0,0,0,0,5,0,0,0,3,1,0,0,3,1,0,2,3,0,0,2,2,0,0,3,21,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,3,1,0,0,0
sm5332327,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sm5332638,0,0,3,0,3,1,4,0,0,6,0,0,0,14,2,1,0,0,0,1,0,4,0,0,6,0,0,2,16,35,0,1,0,3,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,2,0,8,0,2,0,0,0,4,6,0,0,0,0,0,1,0,1,1,0,0,0,3,4,1,0,2,3,1,0,0,0,0,1,1,2,1,0,4,1,1,0,0,23,2,1,2,3,0
sm5486732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0
sm5513850,0,0,0,0,2,0,0,0,0,2,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
sm5563391,0,0,0,0,1,0,1,0,0,2,0,2,0,13,1,0,0,2,0,0,3,7,0,0,2,0,1,0,4,1,2,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,4,2,0,0,0,0,0,2,0,0,0,0,1,0,0,3,1,0,2,2,4,0,0,0,0,2,2,7,1,0,0,0,0,1,0,0,17,8,1,0,0
sm5601322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0
sm5608513,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,3,0,0,0,1,0,5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,1,2,0,1,0,1,0,2,0,1,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sm5717613,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm5657281,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sm5870324,0,0,2,0,0,0,0,1,0,0,0,0,0,11,1,0,0,2,15,0,1,3,0,0,0,1,2,1,3,1,0,3,0,3,0,0,0,1,0,0,5,1,0,4,5,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,19,14,2,0,0,0,0,2,0,1,0,2,1,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,4,1,0,8,1,1,0,2
sm5948584,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
sm6030356,0,0,0,0,0,0,1,0,0,3,0,1,0,7,0,0,0,2,0,0,0,3,1,0,4,0,1,0,5,5,1,0,0,4,0,0,0,0,0,1,0,1,1,2,0,0,1,3,0,0,0,1,0,3,0,1,0,0,0,6,2,0,0,1,0,0,0,0,0,2,0,0,0,1,4,0,0,3,1,1,0,0,0,0,2,0,1,2,0,0,0,0,1,1,0,2,0,2,0,1
sm6059337,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm6119553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm6137627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm6183732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm6165498,0,0,0,0,0,0,0,0,0,0,0,10,0,17,0,2,0,13,4,2,1,1,3,0,4,0,2,4,6,24,2,1,0,4,4,2,3,3,0,2,4,1,2,1,2,0,4,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,15,0,7,2,0,0,0,0,0,0,0,0,1,2,6,6,0,16,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,4,0,0,4
sm6235882,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm6440455,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sm6448701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,14,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
sm6601567,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,1,2,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
sm6627628,0,0,0,0,1,0,0,0,0,1,0,1,0,12,0,0,0,0,1,0,0,3,7,0,2,0,1,0,4,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0,2,1,2,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
sm6677536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
sm6723010,2,0,6,0,7,2,4,0,0,46,30,7,178,24,8,0,0,3,12,0,0,4,9,1,44,0,3,11,50,7,6,0,0,11,1,1,0,0,2,1,5,1,2,0,1,0,9,6,0,0,0,5,0,8,1,5,0,0,0,6,6,0,0,0,0,12,6,11,7,5,0,4,0,6,35,6,5,17,30,11,0,0,0,0,1,22,6,8,2,28,2,1,0,2,0,7,5,3,2,3
sm6727398,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0
sm6753213,0,0,1,0,0,0,0,1,0,0,0,0,0,18,5,0,0,19,0,1,2,16,3,0,0,0,1,1,9,2,0,0,0,1,1,0,0,1,1,5,1,1,0,1,9,0,1,2,0,0,0,0,0,1,2,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,2,4,1,2
sm6865106,0,0,0,0,2,0,1,0,0,5,0,1,0,25,1,0,0,0,1,0,0,1,9,1,2,2,1,1,3,6,2,0,0,1,1,1,0,0,0,0,4,1,1,0,1,0,2,1,0,0,0,0,0,3,0,11,0,0,0,6,1,0,0,0,1,0,2,2,0,1,0,0,1,0,0,2,0,2,4,0,0,0,0,0,8,0,0,3,0,0,0,0,1,1,0,1,5,1,2,1
sm6980351,0,0,0,0,4,0,1,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm6991834,0,0,0,0,0,0,0,0,0,0,0,5,0,6,1,0,0,1,0,0,0,0,30,5,1,0,0,1,5,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sm7030348,0,0,0,0,0,0,1,0,0,2,0,1,0,11,2,0,0,1,1,0,0,0,23,0,0,1,0,0,8,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,2,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
sm7000665,0,0,13,0,2,0,0,4,0,2,0,1,0,7,3,0,0,0,0,0,0,1,1,0,1,1,0,0,5,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,3,2,0,0,0,0,1,1,1,2,1,0,0,0,1,2,0,0,1,0,0,0
sm7078981,0,0,1,0,0,0,0,0,0,0,0,1,0,15,3,0,0,4,0,0,0,0,28,3,2,0,1,1,9,1,2,2,0,1,2,0,0,0,1,2,6,0,1,3,3,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,8,0,1,0,0,0,0,0,1,0,3,0,19,0,1,0,0,0,1,0,2,2,0,0
sm7093221,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sm7224643,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,1
sm7215797,0,0,0,0,0,0,1,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,1,1,3,1,6,3,0,1,0,5,2,0,0,0,0,0,2,2,1,11,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,2,2,0,0,0,0,2,0,1,0,3,0,0,0,1,0,0,0,2,0,0,1
sm7354057,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sm7232278,0,0,1,0,1,0,0,0,0,0,0,14,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,1,0,1,0,0,0,2,9,0,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sm7382586,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,2,1,3,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
sm7400854,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2
sm7400945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
sm7402532,0,0,1,1,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,1,0,4,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,2,3,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,0,0,0,0,3,0,1,0,2,0,0,2,1,1,0,2,0,0,0,2
sm7476730,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,0,1
sm7504739,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
sm7527985,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,1,1,1,0,0,1,0,1,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,3,0,1,0
sm7597329,0,0,1,14,0,0,0,0,0,0,0,11,0,17,3,0,0,5,0,0,0,0,37,0,0,1,3,0,9,4,3,0,0,4,0,9,0,2,4,2,15,0,0,0,4,0,2,1,0,0,2,0,0,2,0,11,0,0,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,2,2,2,5,0,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,6,0,0
sm7550182,0,0,0,0,0,0,0,0,0,0,0,689,0,21,0,0,0,7,1,4,0,4,21,0,3,0,8,4,14,17,1,0,0,8,3,2,0,1,1,0,12,1,2,1,1,0,0,1,0,0,0,1,0,7,1,0,0,0,0,0,19,0,0,0,0,0,0,4,1,0,0,1,0,23,3,0,10,3,18,2,0,15,0,0,0,0,3,0,5,0,0,0,0,1,0,1,4,0,0,0
sm7598217,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,2,1,0,0,0,28,5,0,2,3,0,3,3,0,1,0,3,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,24,1,0,0,1,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,1
sm7612037,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,1,1,1,0
sm7681611,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
sm7686320,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,6,1,0,0,0,4,0,4,0,2,0,0,2,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4,1,0,0,2
sm7778065,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
sm7792239,0,0,0,0,1,1,0,0,0,32,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,1,1,7,10,6,0,0,4,0,1,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,10,0,3,0,2,0,0,0,0,0,0,0,0,2,0,1,0,4,3,0,4,0,1,28,1,0,3,9,2,0,0,0,0,3,11,0,6,1,0,0,0,0,1,0,0,4,0,11,0
sm7807845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sm7811586,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
sm7878515,0,0,2,0,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,0,1,8,0,0,0,4,2,0,2,1,1,0,0,5,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,2,0,3,5,0,0,0,0,0,0,0,1,4,2,0,0,0,2,4,0,6,0,0,0,3
sm7879207,0,0,0,0,0,0,1,0,0,5,0,1,0,7,1,1,1,0,0,0,0,1,38,2,1,0,0,1,17,5,0,0,0,0,2,0,0,1,2,0,0,0,4,0,0,0,2,0,0,0,0,2,0,3,0,5,0,0,0,7,1,0,0,0,0,0,1,19,0,0,0,2,0,1,1,0,7,2,2,1,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,1,1,0,0
sm7891168,0,0,0,0,3,0,0,0,0,2,0,0,0,2,3,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
sm7882150,25,0,5,0,0,7,0,0,0,0,0,4,0,50,9,1,0,9,0,2,12,37,6,2,1,2,3,7,29,16,9,1,0,9,3,0,1,17,0,3,14,1,1,9,1,0,7,3,0,0,0,38,1,4,7,2,0,1,0,6,12,4,0,54,6,9,6,2,1,2,0,3,0,8,6,2,9,12,28,5,0,4,0,0,1,3,26,0,4,0,3,3,0,0,5,29,6,15,22,3
